Username,Date,Time,Tweet,tokens,sentiment
gmartlive,4/23/2023,23:25:52,"vip breaking down the future impact new defensive tackle transfer bear alexander could have as a usc trojan this season 

story  ","['vip', 'break', 'futur', 'impact', 'new', 'defens', 'tackl', 'transfer', 'bear', 'alexand', 'could', 'usc', 'trojan', 'season', 'stori']",NEGATIVE
MuhammadMammoo2,4/23/2023,20:59:31,7aa39c284cd3807e561c13410d86f45fexe with malicious activity  trojan stealer dexter ,"['7aa39c284cd3807e561c13410d86f45fex', 'malici', 'activ', 'trojan', 'stealer', 'dexter']",NEGATIVE
MarcKulkin,4/23/2023,20:33:03,its a great day to be a trojan in temecula ,"['great', 'day', 'trojan', 'temecula']",POSITIVE
kanadianbest,4/23/2023,17:00:18,c1243  freeshipping  ooking for a good deal youamp39ve come to the right place  trojan extended pleasure latex condoms with trojan               sharious  canadianbestseller  canada usa product 22600972525  climax  ,"['c1243', 'freeship', 'ook', 'good', 'deal', 'youamp39v', 'come', 'right', 'place', 'trojan', 'extend', 'pleasur', 'latex', 'condom', 'trojan', 'shariou', 'canadianbestsel', 'canada', 'usa', 'product', '22600972525', 'climax']",NEGATIVE
InfamouSinphony,4/23/2023,15:12:48, trump is a trojan horse and is a lefty left of heavy d and an outlier oddly enuff ,"['trump', 'trojan', 'hors', 'lefti', 'left', 'heavi', 'outlier', 'oddli', 'enuff']",NEGATIVE
Dave_DSG,4/23/2023,14:26:22,"advance review in spanishenglish of 
trojan 4 of 4



writer 
art laci
colors 
letterer 
cover 

in shops on april 26 from 

allcomicsfittoprint ","['advanc', 'review', 'spanishenglish', 'trojan', '4', '4', 'writer', 'art', 'laci', 'color', 'letter', 'cover', 'shop', 'april', '26', 'allcomicsfittoprint']",NEGATIVE
Jakewim,5/2/2023,22:28:05,"projecting the 2023 college football national field a playoff and champion collegefootball cfbplayoff rolltide uga michiganfb uscfootball notredame ohiostate 
","['project', '2023', 'colleg', 'footbal', 'nation', 'field', 'playoff', 'champion', 'collegefootbal', 'cfbplayoff', 'rolltid', 'uga', 'michiganfb', 'uscfootbal', 'notredam', 'ohiost']",POSITIVE
LuffyRd5,5/2/2023,3:23:22,"caleb williams jordan addison reunion on fans minds
 calebwilliams minnesotavikings uscfootball
","['caleb', 'william', 'jordan', 'addison', 'reunion', 'fan', 'mind', 'calebwilliam', 'minnesotavik', 'uscfootbal']",POSITIVE
ZoroLitt,5/2/2023,3:13:12,"caleb williams jordan addison reunion on fans minds
 calebwilliams minnesotavikings uscfootball
","['caleb', 'william', 'jordan', 'addison', 'reunion', 'fan', 'mind', 'calebwilliam', 'minnesotavik', 'uscfootbal']",POSITIVE
HsbZero,5/2/2023,3:03:32,"caleb williams jordan addison reunion on fans minds
 calebwilliams minnesotavikings uscfootball
","['caleb', 'william', 'jordan', 'addison', 'reunion', 'fan', 'mind', 'calebwilliam', 'minnesotavik', 'uscfootbal']",POSITIVE
eBail_LLC,5/1/2023,23:30:00,"need bail bonds for the las vegas detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
eBail_LLC,5/1/2023,2:30:00,"need bail bonds las vegas
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
footballliason,4/30/2023,1:28:20,unbelievable getting to be around  out of high school 0 star recruit only fbs offer was from wyoming and now will be playing for uscfootball unbelievable ,"['unbeliev', 'get', 'around', 'high', 'school', '0', 'star', 'recruit', 'fb', 'offer', 'wyom', 'play', 'uscfootbal', 'unbeliev']",NEGATIVE
footballliason,4/29/2023,20:00:04,trojannation are we ready for my guy  will be the next great  uscfootball uscfb lineman cant wait fighton  will be one of the best lineman in collegefootball trojanfootball usctrojans  ,"['trojann', 'readi', 'guy', 'next', 'great', 'uscfootbal', 'uscfb', 'lineman', 'cant', 'wait', 'fighton', 'one', 'best', 'lineman', 'collegefootbal', 'trojanfootbal', 'usctrojan']",POSITIVE
eBail_LLC,4/29/2023,20:00:01,"need bail bonds for the clark county detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'clark', 'counti', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
OriginalRichSC,4/29/2023,16:22:32,its hard to find a surefire nfl starter drafting in the 4th round and beyond  but ive got one  andrew vorhees g usc  likely wont play this season but hell be a starter for about 10 years in the league  nfldraft2023 uscfootball,"['hard', 'find', 'surefir', 'nfl', 'starter', 'draft', '4th', 'round', 'beyond', 'ive', 'got', 'one', 'andrew', 'vorhe', 'g', 'usc', 'like', 'wont', 'play', 'season', 'hell', 'starter', '10', 'year', 'leagu', 'nfldraft2023', 'uscfootbal']",NEGATIVE
ayoooitshill,4/29/2023,0:44:47,"tuli to the  

congrats amp goodluck

fighton uscfootball nfldraft","['tuli', 'congrat', 'amp', 'goodluck', 'fighton', 'uscfootbal', 'nfldraft']",POSITIVE
Isaiah_Leslie,4/28/2023,3:32:28,1st round draft pick 85 for uscfootball congrats jordan addison and fighton  ,"['1st', 'round', 'draft', 'pick', '85', 'uscfootbal', 'congrat', 'jordan', 'addison', 'fighton']",POSITIVE
ayoooitshill,4/28/2023,3:26:59,good luck jordan fighton uscfootball nfldraft ,"['good', 'luck', 'jordan', 'fighton', 'uscfootbal', 'nfldraft']",POSITIVE
eBail_LLC,4/28/2023,2:00:01,"need bail bonds for the las vegas detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
PORSBR,4/27/2023,17:30:31, got themselves a grown ass man in  we will breakdown his film sunday on the student body right usc podcast uscfootball usc usctrojans trojanfamily fighton ,"['got', 'grown', 'as', 'man', 'breakdown', 'film', 'sunday', 'student', 'bodi', 'right', 'usc', 'podcast', 'uscfootbal', 'usc', 'usctrojan', 'trojanfamili', 'fighton']",NEGATIVE
eBail_LLC,4/27/2023,5:00:00,"need bail bonds las vegas
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
eBail_LLC,4/25/2023,22:30:00,"need bail bonds for the clark county detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'clark', 'counti', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
ZoroLitt,4/25/2023,19:16:01,"caleb williams patrick mahomes the same per nfl scouts
 calebwilliams nfldraft uscfootball
","['caleb', 'william', 'patrick', 'mahom', 'per', 'nfl', 'scout', 'calebwilliam', 'nfldraft', 'uscfootbal']",NEGATIVE
Trojan3325,4/24/2023,16:53:39,the bear will be at usc year 1 was good the rest of the country better be ready when the defense catches up to the offense fighton uscfootball ,"['bear', 'usc', 'year', '1', 'good', 'rest', 'countri', 'better', 'readi', 'defens', 'catch', 'offens', 'fighton', 'uscfootbal']",POSITIVE
SpainParkFB,4/24/2023,15:30:21,congratulations to jared smith on an offer from usc uscfootball usctrojans whosnext spainparkfootball   ,"['congratul', 'jare', 'smith', 'offer', 'usc', 'uscfootbal', 'usctrojan', 'whosnext', 'spainparkfootbal']",POSITIVE
PORSBR,4/24/2023,6:19:29,"student body right usc podcast 

its official bearalexander is a member of the usctrojans our reactions to the transfer from georgia fighton uscfootball usctrojans trojanfamily 

 via ","['student', 'bodi', 'right', 'usc', 'podcast', 'offici', 'bearalexand', 'member', 'usctrojan', 'reaction', 'transfer', 'georgia', 'fighton', 'uscfootbal', 'usctrojan', 'trojanfamili', 'via']",NEGATIVE
eBail_LLC,4/24/2023,4:30:00,"need bail bonds for the las vegas detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
eBail_LLC,4/23/2023,19:00:00,"need bail bonds las vegas
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
PORSBR,4/23/2023,6:36:02,"student body right usc podcast 

usc usctrojans uscfootball fighton 

were talking all about bearalexander on the podcast 

 via ","['student', 'bodi', 'right', 'usc', 'podcast', 'usc', 'usctrojan', 'uscfootbal', 'fighton', 'talk', 'bearalexand', 'podcast', 'via']",NEGATIVE
TrojansZone,5/3/2023,1:21:18,"big recruiting weekend coming up

fighton ","['big', 'recruit', 'weekend', 'come', 'fighton']",POSITIVE
USC_Baseball,5/3/2023,1:19:48,"mid 1  agassi gets us underway at angel stadium

usc 0 lbsu 0  

  


fighton   gameday ","['mid', '1', 'agassi', 'get', 'u', 'underway', 'angel', 'stadium', 'usc', '0', 'lbsu', '0', 'fighton', 'gameday']",POSITIVE
USC_Baseball,5/3/2023,1:11:23," takes the bump at the big a 

fighton  gameday ","['take', 'bump', 'big', 'fighton', 'gameday']",POSITIVE
USC_Baseball,5/3/2023,0:54:14,"almost game time in anaheim 

fighton  gameday ","['almost', 'game', 'time', 'anaheim', 'fighton', 'gameday']",POSITIVE
USC_Baseball,5/3/2023,0:08:29,"one hour until first pitch from angel stadium 




fighton   gameday ","['one', 'hour', 'first', 'pitch', 'angel', 'stadium', 'fighton', 'gameday']",POSITIVE
softball_bchs,5/3/2023,0:04:19,"trojanettes beat acs 110 in 5 innings 
 in the  with a no hitter 
 23 with a 3 and 
 23 with 2 doubles 
 23 with a 
  with a double 
trojanettes are 221 on the season fighton wearebc ","['trojanett', 'beat', 'ac', '110', '5', 'inning', 'hitter', '23', '3', '23', '2', 'doubl', '23', 'doubl', 'trojanett', '221', 'season', 'fighton', 'wearebc']",POSITIVE
softball_bchs,5/2/2023,23:36:01, doubles trojanettes 110 end of the 3rd fighton wearebc ,"['doubl', 'trojanett', '110', 'end', '3rd', 'fighton', 'wearebc']",NEGATIVE
softball_bchs,5/2/2023,23:29:35, triples clears the bases trojanettes 90 fighton ,"['tripl', 'clear', 'base', 'trojanett', '90', 'fighton']",POSITIVE
softball_bchs,5/2/2023,23:11:36, doubles trojanettes 60 fighton ,"['doubl', 'trojanett', '60', 'fighton']",NEGATIVE
softball_bchs,5/2/2023,23:06:47, with a 3 run  trojanettes 50 fighton ,"['3', 'run', 'trojanett', '50', 'fighton']",NEGATIVE
GGreensss,5/2/2023,23:00:51," why sc must go after keon coleman
 what makes  special
 mycah pittman usc smoke
usc fighton 

usc transfer portal roundup 4 keon coleman xavier jordan commits usc   via ","['sc', 'must', 'go', 'keon', 'coleman', 'make', 'special', 'mycah', 'pittman', 'usc', 'smoke', 'usc', 'fighton', 'usc', 'transfer', 'portal', 'roundup', '4', 'keon', 'coleman', 'xavier', 'jordan', 'commit', 'usc', 'via']",NEGATIVE
USCBeach,5/2/2023,23:00:46," uscbeach notebook
the thirdseeded women of troy prepare to defend backtoback ncaa titles on gulf shores sand fighton  ncaabeachvb 
","['uscbeach', 'notebook', 'thirdseed', 'woman', 'troy', 'prepar', 'defend', 'backtoback', 'ncaa', 'titl', 'gulf', 'shore', 'sand', 'fighton', 'ncaabeachvb']",NEGATIVE
softball_bchs,5/2/2023,23:00:29, with the   trojanettes 20 fighton ,"['trojanett', '20', 'fighton']",POSITIVE
USC_Rivals,5/2/2023,22:57:55,"our jeff mcculloch  checked in with fourstar rivals100 priority usc fighton ol target deandre carter for the latest on his trojans recruitment 

","['jeff', 'mcculloch', 'check', 'fourstar', 'rivals100', 'prioriti', 'usc', 'fighton', 'ol', 'target', 'deandr', 'carter', 'latest', 'trojan', 'recruit']",POSITIVE
ERIC_SPORTSFAN1,5/2/2023,22:11:23,"     nice
fighton","['nice', 'fighton']",POSITIVE
USCTrojansLax,5/2/2023,21:38:20,"part 1 we arent done just yet

congratulations to our 9 pac12 allconference athletes

fighton ","['part', '1', 'arent', 'done', 'yet', 'congratul', '9', 'pac12', 'allconfer', 'athlet', 'fighton']",POSITIVE
houseof_victory,5/2/2023,21:30:38,"he comes back to his home state with a lot of snaps under his belt

𝐇𝐨𝐮𝐬𝐞 𝐨𝐟 𝐕𝐢𝐜𝐭𝐨𝐫𝐲 is proud to work with new  offensive lineman  fighton  ","['come', 'back', 'home', 'state', 'lot', 'snap', 'belt', '𝐇𝐨𝐮𝐬𝐞', '𝐨𝐟', '𝐕𝐢𝐜𝐭𝐨𝐫𝐲', 'proud', 'work', 'new', 'offens', 'lineman', 'fighton']",POSITIVE
hondoisd1,5/2/2023,21:22:10,"bidistrict baseball playoff game info update

best of 3 series

game 1
friday may 5  karnes city
5 pm

game 2
30 minutes after game 1

game 3 if necessary 
saturday may 6  hondo
5 pm 

getawin
fighton ","['bidistrict', 'basebal', 'playoff', 'game', 'info', 'updat', 'best', '3', 'seri', 'game', '1', 'friday', 'may', '5', 'karn', 'citi', '5', 'pm', 'game', '2', '30', 'minut', 'game', '1', 'game', '3', 'necessari', 'saturday', 'may', '6', 'hondo', '5', 'pm', 'getawin', 'fighton']",NEGATIVE
CrazyMomentsVid,5/2/2023,21:14:08,"when husband comes home early from work 

crazyvideos wtfvideos shooting fighting fightvideos schoolfights fights fightvideo fighton fightpage fightback highschoolfight schoolfight hoodfight gore gorevideo viral viralvideo onlyfansfight trending ","['husband', 'come', 'home', 'earli', 'work', 'crazyvideo', 'wtfvideo', 'shoot', 'fight', 'fightvideo', 'schoolfight', 'fight', 'fightvideo', 'fighton', 'fightpag', 'fightback', 'highschoolfight', 'schoolfight', 'hoodfight', 'gore', 'gorevideo', 'viral', 'viralvideo', 'onlyfansfight', 'trend']",NEGATIVE
USCAlumni,5/2/2023,20:49:26,"uscs assignment earth recently got a major boost thanks to the extraordinary generosity of ronald sherwin ma 68 phd 72 and his wife leslie sustainability uscalumni fighton

","['usc', 'assign', 'earth', 'recent', 'got', 'major', 'boost', 'thank', 'extraordinari', 'generos', 'ronald', 'sherwin', '68', 'phd', '72', 'wife', 'lesli', 'sustain', 'uscalumni', 'fighton']",POSITIVE
AL_Recruiting,5/2/2023,20:33:36,usc is hitting the state of alabama hard today fighton,"['usc', 'hit', 'state', 'alabama', 'hard', 'today', 'fighton']",NEGATIVE
